,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,owns_car,Age,age_group,wealth_segment,postcode,state,country,property_valuation,recency,owns_car_flag
150,153,37,3286,2017-08-19,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 10:06:01,1544.6100000000001,Male,23.0,Assistant Media Planner,Entertainment,No,60.0,50-60,Mass Customer,3977.0,Victoria,Australia,7.0,133,0
151,154,3,3383,2017-04-06,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:19:44,1702.5499999999997,Male,47.0,Financial Analyst,Financial Services,Yes,39.0,30-40,Affluent Customer,3786.0,Victoria,Australia,8.0,268,1
152,155,56,982,2017-11-04,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 11:46:44,75.75,Male,14.0,Geologist III,Health,Yes,61.0,60+,High Net Worth,2250.0,New South Wales,Australia,6.0,56,1
154,157,6,385,2017-09-15,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 11:41:45,299.27,Male,69.0,Project Manager,Health,No,55.0,50-60,High Net Worth,2170.0,New South Wales,Australia,9.0,106,0
155,158,50,1229,2017-03-01,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 11:05:15,43.97,Male,38.0,GIS Technical Architect,Manufacturing,Yes,21.0,<30,Affluent Customer,2119.0,New South Wales,Australia,11.0,304,1
156,159,10,3232,2017-08-16,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 11:29:05,1103.43,Female,7.0,Payment Adjustment Coordinator,Financial Services,Yes,28.0,<30,Mass Customer,3070.0,Victoria,Australia,10.0,136,1
157,161,69,2381,2017-07-10,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 11:41:45,198.22000000000003,Female,91.0,Programmer I,Argiculture,Yes,48.0,40-50,Affluent Customer,2015.0,New South Wales,Australia,9.0,173,1
158,162,78,371,2017-12-11,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 10:36:33,1055.82,Male,7.0,Systems Administrator III,Financial Services,No,67.0,60+,Mass Customer,3215.0,Victoria,Australia,4.0,19,0
159,163,80,2519,2017-05-20,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 11:43:46,139.2299999999999,Male,76.0,Senior Developer,Manufacturing,Yes,42.0,40-50,Mass Customer,4825.0,QLD,Australia,2.0,224,1
160,164,17,2264,2017-07-30,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 09:49:38,409.8600000000001,Female,18.0,Occupational Therapist,Health,No,49.0,40-50,Affluent Customer,3977.0,Victoria,Australia,6.0,153,0
161,165,3,2637,2017-10-25,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 10:42:53,1702.5499999999997,Female,28.0,Help Desk Operator,Retail,Yes,49.0,40-50,Mass Customer,2100.0,New South Wales,Australia,10.0,66,1
162,166,78,3262,2017-11-27,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 10:36:33,1055.82,Male,65.0,Product Engineer,Entertainment,No,62.0,60+,Mass Customer,4221.0,QLD,Australia,8.0,33,0
164,169,97,456,2017-05-02,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,1970-01-01 10:33:22,50.66,Male,47.0,Automation Specialist I,Manufacturing,Yes,46.0,40-50,Affluent Customer,2145.0,New South Wales,Australia,7.0,242,1
165,171,100,3121,2017-10-22,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1970-01-01 09:16:04,830.2399999999999,Male,82.0,Data Coordiator,Manufacturing,No,62.0,60+,Mass Customer,2304.0,New South Wales,Australia,7.0,69,0
166,172,55,2365,2017-04-11,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 09:14:19,1295.43,Female,2.0,Structural Analysis Engineer,Argiculture,Yes,23.0,<30,Mass Customer,4127.0,QLD,Australia,6.0,263,1
169,175,25,3241,2017-12-23,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 11:51:36,709.34,Male,34.0,Budget/Accounting Analyst IV,Manufacturing,Yes,42.0,40-50,Mass Customer,4011.0,QLD,Australia,7.0,7,1
171,177,90,2234,2017-04-13,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 10:41:22,72.59999999999997,Male,48.0,Electrical Engineer,Manufacturing,No,35.0,30-40,Mass Customer,2069.0,New South Wales,Australia,12.0,261,0
173,179,62,1365,2017-01-31,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 09:29:03,179.44,Male,97.0,Research Associate,Health,No,29.0,<30,Mass Customer,3222.0,Victoria,Australia,5.0,333,0
174,180,20,3349,2017-03-18,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 11:11:43,195.33999999999992,Male,11.0,Director of Sales,Argiculture,No,40.0,30-40,Affluent Customer,3196.0,Victoria,Australia,9.0,287,0
176,182,16,2282,2017-02-18,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 11:29:05,182.81000000000017,Male,81.0,Senior Financial Analyst,Financial Services,Yes,64.0,60+,Affluent Customer,3630.0,Victoria,Australia,4.0,315,1
180,186,17,2582,2017-11-08,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 09:49:38,409.8600000000001,Male,98.0,Director of Sales,Health,No,44.0,40-50,Mass Customer,4216.0,QLD,Australia,7.0,52,0
181,187,1,1005,2017-07-24,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 10:31:13,1010.02,Female,94.0,Design Engineer,IT,Yes,54.0,50-60,High Net Worth,2165.0,New South Wales,Australia,9.0,159,1
182,188,3,1597,2017-01-15,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:26:07,1702.5499999999997,Male,93.0,Nurse Practicioner,Retail,No,44.0,40-50,Affluent Customer,2224.0,New South Wales,Australia,10.0,349,0
183,189,56,2713,2017-01-12,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 09:29:03,45.96000000000001,Male,55.0,Statistician II,Retail,Yes,67.0,60+,Affluent Customer,2049.0,New South Wales,Australia,11.0,352,1
184,190,37,1435,2017-11-27,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 11:17:52,1544.6100000000001,Male,96.0,Software Engineer II,Telecommunications,Yes,53.0,50-60,Affluent Customer,2756.0,New South Wales,Australia,8.0,33,1
188,194,25,1423,2017-05-02,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 11:15:53,709.34,Female,51.0,Project Manager,Manufacturing,No,62.0,60+,Mass Customer,2762.0,New South Wales,Australia,9.0,242,0
191,197,45,591,2017-05-23,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 09:27:51,356.5,Male,16.0,Business Systems Development Analyst,Entertainment,No,47.0,40-50,Affluent Customer,2133.0,New South Wales,Australia,11.0,221,0
192,198,74,1017,2017-02-02,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 11:37:28,812.44,Female,88.0,Assistant Media Planner,Entertainment,No,42.0,40-50,High Net Worth,2027.0,New South Wales,Australia,11.0,331,0
193,199,33,2123,2017-06-08,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 09:24:48,144.26,Female,36.0,Software Engineer II,Manufacturing,No,28.0,<30,Affluent Customer,4160.0,QLD,Australia,10.0,205,0
197,203,67,2041,2017-07-29,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:44:07,167.20999999999998,Male,52.0,VP Accounting,Financial Services,No,64.0,60+,Mass Customer,2009.0,New South Wales,Australia,9.0,154,0
199,205,58,1842,2017-05-27,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 11:44:55,771.12,Male,89.0,Accountant IV,Financial Services,No,44.0,40-50,Mass Customer,2250.0,New South Wales,Australia,8.0,217,0
200,206,5,141,2017-05-05,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 10:42:53,451.6500000000001,Male,67.0,Teacher,Financial Services,Yes,67.0,60+,High Net Worth,2097.0,New South Wales,Australia,11.0,239,1
201,207,94,1321,2017-09-09,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 11:30:34,641.64,Female,29.0,Editor,Argiculture,No,27.0,<30,Affluent Customer,4370.0,QLD,Australia,6.0,112,0
202,208,51,183,2017-05-21,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 11:23:29,802.26,Female,7.0,Geologist III,Retail,No,24.0,<30,Affluent Customer,2074.0,New South Wales,Australia,10.0,223,0
204,210,63,3356,2017-04-12,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 09:24:39,1383.6100000000001,Male,47.0,Safety Technician II,Financial Services,Yes,62.0,60+,Mass Customer,3121.0,Victoria,Australia,8.0,262,1
206,212,80,1596,2017-01-13,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 10:44:07,872.8900000000001,Male,2.0,Cost Accountant,Financial Services,Yes,52.0,50-60,High Net Worth,2086.0,New South Wales,Australia,12.0,351,1
207,213,82,520,2017-12-14,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 11:43:46,459.46000000000015,Female,66.0,VP Quality Control,Financial Services,Yes,57.0,50-60,Affluent Customer,2211.0,New South Wales,Australia,9.0,16,1
210,216,72,352,2017-11-29,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 11:51:50,90.09999999999997,Male,12.0,Sales Representative,Retail,No,42.0,40-50,Mass Customer,4350.0,QLD,Australia,6.0,31,0
213,219,2,3307,2017-11-13,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:14:47,64.92999999999995,Female,96.0,Analyst Programmer,Health,No,43.0,40-50,High Net Worth,4740.0,QLD,Australia,2.0,47,0
214,220,10,1502,2017-04-09,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 11:29:05,1103.43,Female,52.0,Design Engineer,Financial Services,Yes,31.0,30-40,Affluent Customer,2450.0,New South Wales,Australia,4.0,265,1
215,221,35,936,2017-05-08,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28,448.67999999999995,Male,64.0,Speech Pathologist,Health,No,33.0,30-40,High Net Worth,3400.0,Victoria,Australia,2.0,236,0
216,222,8,939,2017-07-08,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 11:17:29,187.38999999999987,Male,53.0,Product Engineer,Manufacturing,No,60.0,50-60,Mass Customer,2233.0,New South Wales,Australia,9.0,175,0
217,223,2,2698,2017-11-30,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:14:47,64.92999999999995,Female,19.0,Administrative Officer,Health,No,47.0,40-50,High Net Worth,2166.0,New South Wales,Australia,8.0,30,0
218,224,69,579,2017-04-25,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 09:24:39,198.22000000000003,Female,89.0,Software Engineer II,Health,No,47.0,40-50,Mass Customer,2097.0,New South Wales,Australia,10.0,249,0
220,226,8,3077,2017-03-10,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 09:27:59,187.38999999999987,Male,19.0,Information Systems Manager,Manufacturing,No,21.0,<30,Affluent Customer,2099.0,New South Wales,Australia,10.0,295,0
221,227,86,369,2017-03-16,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:41:22,110.56,Male,19.0,Actuary,Financial Services,Yes,30.0,<30,Mass Customer,3130.0,Victoria,Australia,10.0,289,1
222,228,13,821,2017-04-04,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 11:29:05,574.6200000000001,Male,41.0,Financial Analyst,Financial Services,Yes,40.0,30-40,Mass Customer,2530.0,New South Wales,Australia,8.0,270,1
223,229,19,2687,2017-03-13,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 11:19:44,114.93,Male,67.0,Chemical Engineer,Manufacturing,Yes,59.0,50-60,High Net Worth,2208.0,New South Wales,Australia,10.0,292,1
224,230,86,681,2017-12-23,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 11:30:34,110.56,Female,55.0,VP Product Management,Manufacturing,Yes,43.0,40-50,Mass Customer,2147.0,New South Wales,Australia,9.0,7,1
225,231,46,37,2017-08-12,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 10:06:01,1544.6100000000001,Female,46.0,Social Worker,Health,No,36.0,30-40,High Net Worth,4726.0,QLD,Australia,1.0,140,0
226,232,30,3002,2017-08-04,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 10:06:01,299.27,Male,62.0,Paralegal,Financial Services,Yes,65.0,60+,Mass Customer,2470.0,New South Wales,Australia,2.0,148,1
227,233,92,396,2017-09-01,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:14:19,1630.25,Female,98.0,Systems Administrator III,Telecommunications,Yes,54.0,50-60,High Net Worth,2076.0,New South Wales,Australia,11.0,120,1
230,236,7,2325,2017-08-31,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 10:28:18,144.26,Male,50.0,Database Administrator IV,Retail,Yes,57.0,50-60,High Net Worth,3023.0,Victoria,Australia,8.0,121,1
231,237,23,1420,2017-03-11,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 09:30:44,75.75,Female,14.0,Dental Hygienist,Health,No,62.0,60+,Mass Customer,2767.0,New South Wales,Australia,8.0,294,0
234,240,21,546,2017-11-23,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 09:19:12,690.49,Female,80.0,Information Systems Manager,Health,Yes,40.0,30-40,Mass Customer,2340.0,New South Wales,Australia,2.0,37,1
235,241,86,2885,2017-03-27,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:27:06,110.56,Female,70.0,Compensation Analyst,Financial Services,Yes,52.0,50-60,Mass Customer,2761.0,New South Wales,Australia,8.0,278,1
236,242,57,2740,2017-12-04,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 10:02:26,1630.25,Female,61.0,Administrative Officer,Financial Services,Yes,58.0,50-60,Affluent Customer,2226.0,New South Wales,Australia,7.0,26,1
237,243,63,3166,2017-11-13,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 10:02:26,1383.6100000000001,Male,96.0,Social Worker,Health,No,66.0,60+,Mass Customer,2017.0,New South Wales,Australia,8.0,47,0
238,244,63,3487,2017-12-20,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 09:28:35,1230.3000000000002,Female,4.0,Analyst Programmer,Health,No,44.0,40-50,High Net Worth,3146.0,Victoria,Australia,9.0,10,0
241,247,15,3393,2017-01-29,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 11:04:40,209.84000000000003,Female,23.0,Technical Writer,Retail,Yes,67.0,60+,Mass Customer,2093.0,New South Wales,Australia,12.0,335,1
242,248,57,2410,2017-07-21,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:29:03,1630.25,Female,75.0,Geological Engineer,Manufacturing,Yes,47.0,40-50,Mass Customer,3181.0,Victoria,Australia,11.0,162,1
243,249,61,3466,2017-02-10,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 11:42:52,14.229999999999997,Male,65.0,Marketing Assistant,IT,No,42.0,40-50,Mass Customer,3079.0,Victoria,Australia,11.0,323,0
244,250,48,1454,2017-11-25,0.0,Cancelled,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 09:51:10,812.44,Male,4.0,Physical Therapy Assistant,Argiculture,Yes,42.0,40-50,Mass Customer,2567.0,New South Wales,Australia,9.0,35,1
245,252,78,3089,2017-12-03,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 11:32:13,1055.82,Male,27.0,Web Developer III,Manufacturing,Yes,21.0,<30,Affluent Customer,4504.0,QLD,Australia,7.0,27,1
246,253,2,3123,2017-12-30,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:14:47,64.92999999999995,Female,71.0,Dental Hygienist,Health,No,45.0,40-50,High Net Worth,2195.0,New South Wales,Australia,6.0,0,0
247,254,67,2692,2017-07-26,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 10:05:34,690.49,Female,57.0,Research Associate,Health,Yes,33.0,30-40,High Net Worth,3020.0,Victoria,Australia,7.0,157,1
249,256,13,1580,2017-10-22,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 11:16:58,751.02,Male,23.0,Associate Professor,Retail,No,40.0,30-40,High Net Worth,4227.0,QLD,Australia,3.0,69,0
250,257,65,352,2017-03-22,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 11:42:25,1028.76,Male,12.0,Sales Representative,Retail,No,42.0,40-50,Mass Customer,4350.0,QLD,Australia,6.0,283,0
251,258,49,1777,2017-06-15,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 11:24:24,133.38,Female,47.0,Sales Representative,Retail,No,27.0,<30,Affluent Customer,2118.0,New South Wales,Australia,11.0,198,0
252,259,87,142,2017-07-06,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 09:54:27,471.6,Male,57.0,Quality Engineer,Health,No,54.0,50-60,Affluent Customer,3058.0,Victoria,Australia,9.0,177,0
253,260,31,3393,2017-12-28,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 11:16:58,57.72999999999999,Female,23.0,Technical Writer,Retail,Yes,67.0,60+,Mass Customer,2093.0,New South Wales,Australia,12.0,2,1
255,262,91,1258,2017-01-18,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 10:06:07,25.08999999999999,Male,89.0,Geological Engineer,Manufacturing,No,43.0,40-50,Mass Customer,4720.0,QLD,Australia,1.0,346,0
257,264,38,3198,2017-01-30,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 09:29:30,751.02,Male,66.0,Media Manager III,Manufacturing,Yes,24.0,<30,Mass Customer,3796.0,Victoria,Australia,8.0,334,1
258,265,20,834,2017-06-26,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 11:11:43,195.33999999999992,Male,37.0,Environmental Tech,Financial Services,No,48.0,40-50,Mass Customer,3199.0,Victoria,Australia,7.0,187,0
259,266,44,3467,2017-11-07,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 11:17:52,1660.88,Male,31.0,VP Quality Control,IT,No,41.0,40-50,Mass Customer,4350.0,QLD,Australia,6.0,53,0
261,268,68,1516,2017-08-27,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 11:13:30,1592.19,Male,6.0,VP Sales,IT,No,54.0,50-60,Affluent Customer,2210.0,New South Wales,Australia,10.0,125,0
263,270,2,2362,2017-02-13,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 10:42:53,17.869999999999997,Male,49.0,Developer II,Financial Services,Yes,49.0,40-50,Affluent Customer,2176.0,New South Wales,Australia,9.0,320,1
264,271,27,2337,2017-07-11,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 10:05:34,110.80999999999995,Female,47.0,Programmer Analyst II,Health,No,21.0,<30,Mass Customer,2477.0,New South Wales,Australia,6.0,172,0
266,273,81,2133,2017-05-19,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 09:51:10,502.47,Female,44.0,General Manager,Financial Services,No,23.0,<30,High Net Worth,2880.0,New South Wales,Australia,1.0,225,0
267,274,6,360,2017-05-26,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 11:35:01,91.15,Female,64.0,Staff Scientist,Property,Yes,65.0,60+,Mass Customer,2530.0,New South Wales,Australia,7.0,218,1
269,276,18,1720,2017-04-28,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 09:30:44,143.82,Female,96.0,Staff Accountant II,Financial Services,Yes,35.0,30-40,Mass Customer,3040.0,Victoria,Australia,11.0,246,1
270,277,18,2904,2017-03-23,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 10:02:25,459.46000000000015,Female,26.0,Software Test Engineer III,Manufacturing,Yes,44.0,40-50,High Net Worth,2211.0,New South Wales,Australia,9.0,282,1
271,278,9,754,2017-06-03,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 09:19:09,75.13999999999999,Female,15.0,Senior Financial Analyst,Financial Services,No,42.0,40-50,Mass Customer,3850.0,Victoria,Australia,4.0,210,0
272,279,35,1826,2017-04-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28,448.67999999999995,Male,33.0,Chemical Engineer,Manufacturing,Yes,60.0,50-60,High Net Worth,2119.0,New South Wales,Australia,11.0,249,1
273,280,93,2487,2017-04-08,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 11:47:38,834.9399999999999,Male,92.0,Operator,IT,Yes,43.0,40-50,Affluent Customer,3806.0,Victoria,Australia,7.0,266,1
277,284,44,2024,2017-10-03,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 11:24:24,1660.88,Female,69.0,VP Sales,IT,Yes,21.0,<30,Mass Customer,4306.0,QLD,Australia,3.0,88,1
278,285,48,142,2017-07-27,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 11:37:28,812.44,Male,57.0,Quality Engineer,Health,No,54.0,50-60,Affluent Customer,3058.0,Victoria,Australia,9.0,156,0
279,286,56,768,2017-08-07,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 09:29:30,45.96000000000001,Female,5.0,Web Developer IV,Argiculture,Yes,47.0,40-50,Affluent Customer,2759.0,New South Wales,Australia,9.0,145,1
281,288,36,529,2017-11-20,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 10:45:50,437.46,Male,18.0,Operator,Retail,Yes,32.0,30-40,Affluent Customer,2160.0,New South Wales,Australia,9.0,40,1
